business_id,company_name,business_ref_code,account_manager,business_group,business_unit,account_motion
132980,AETOSKY PTE. LTD.,SGAPAU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
146782,AGRO STAR SUPPLY PTE. LTD.,SGUSR6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72019,AI MARKIT PTE. LTD.,SGMPF3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
144861,AIFactory HK Limited,SGAFLL,SG AM-Rachel,AFT HK Limited,AspireBA,Scaled
64345,AIPOLLO PTE. LTD.,SGPLD9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
70667,AIRFOIL VENTURES SINGAPORE PTE. LTD.,SGARFV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123997,AIRR LABS MALAYSIA SDN. BHD.,SGALZE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
78101,AIRR LABS PTE LTD,SGARLT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
78737,AIRR LABS THAILAND CO LTD,SGARLH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84709,AIRUDDER PTE. LTD.,SGAPZV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124333,ALL BIZLI PTE. LTD.,SGALB4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
107690,ALPHA-STANFORD BUSINESS METHODS PTE. LTD.,SGALBK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
64360,ALPHAWALL PTE. LTD.,SGALPC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126263,AMPERSAND ADVISORY PTE. LTD.,SGSGFL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96776,Anson McCade PTE. LTD.,SGAMML,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117240,ANTARES VENTURES PTE. LTD.,SGANV2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
141450,ANUNTA TECH PTE. LTD.,SGATCK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
83426,ANY LABS PTE. LTD.,SGANYL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88847,APOLLO13 GROUP PTE. LTD.,SGAGAV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95364,AQUILA CLIMATE TECHNOLOGY HOLDING PTE. LTD.,SGFPUC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95243,ARBITRAIL PTE. LTD.,SGAPF8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
105553,ARIA INFOTECH PTE LTD,SGARN9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81860,ASHWI INTERNATIONAL PTE. LTD.,SGASN9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90356,ASIA TRADING CIRCLES PTE. LTD.,SGTPCU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
54015,ASK & EMBLA GALACTIC PTE. LTD.,SGASKE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81052,ASPEN BRIDGE PARTNERS PTE. LTD.,SGASBR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
143197,ASTIA CAPITAL PTE. LTD.,SGLTFW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
87918,ASTRA FUTURES PTE. LTD.,SGASTF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
83353,ASTRAEUS PTE. LTD.,SG29SZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
75399,AT.POINTE PTE. LTD.,SGAPQL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98139,ATICARA PTE. LTD.,SGATCP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90238,ATISFY PTE. LTD.,SGATSP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
55821,ATLAS KITCHEN PTE. LTD.,SGKAPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81384,ATOP AESTHETIC PTE. LTD.,SGATPA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69347,ATUM VENTURES PTE LTD,SGSD6C,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
129486,AURORA FOREST VENTURE PTE. LTD.,SGAUFY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
134934,AUTOPILOT TECHNOLOGIES PTE. LTD.,SGATME,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
141985,AXEL K PTE. LTD.,SGAXPF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131316,B.I.G TRADING SG PTE. LTD.,SGTPGG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124752,B4 TECH PTE. LTD.,SGD2TN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53669,Bangmod Cloud Pte. Ltd,SGBACG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
133324,BILLION INTEGRATION & GOLDEN SPIKE PTE. LTD.,SGBLMH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82454,BIOST CONSULTING PTE. LTD.,SGBSCF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131872,BITDEER MALAYSIA SDN. BHD.,SGBMYC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
89391,BLACKBOAT PTE. LTD.,SGBPNT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115635,BLUE SANDS PTE. LTD.,SGBLS6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104726,BLUE TECHNOLOGY COMPANY LIMITED,SGBLTH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123603,BO ANZHI PTE. LTD.,SGAPRM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96989,Bonbon Mobility Pte. Ltd.,SGBNM3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
75879,BOUGHTNEX PTE. LTD.,SGBUGP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76590,BRIGHT CREATIVE PTE. LTD.,SGBCCW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72045,BRUSTIR PTE. LTD.,SGBRUP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
101612,BUGUARD PTE. LTD,SGBPFB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86635,BUILDBEAR LABS PTE. LTD.,SGBUDL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
108581,BYTEFUN GAMES PTE. LTD.,SGNEFG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
97362,CAMPAIGNIT MARKETING PTE. LTD.,SGCAMZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117855,CANA CONSULTING PTE. LTD.,SGCC47,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100031,CATERSPOT SINGAPORE PTE. LTD.,SGCSBZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81903,CAUCHYE ASIA PTE. LTD.,SGCAUA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
54898,Cedge Ventures Pte Ltd,SGCEDV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
146767,CHATDATA PTE. LTD.,SGCPUY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
60464,CHINA TAX ADVISORY COMPANY GROUP PTE. LTD.,SGCHTY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
133981,CHIPSDYNAMIX INTERNATIONAL PTE. LTD.,SGL9PW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
58818,CIRCULAR NOW PTE. LTD.,SGCPMV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98596,CIRRASCALE PTE. LTD.,SGCRRP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
150890,CLEANSTART SECURITY PTE LTD,SGTS4D,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
132753,Cloneforce Pte Ltd,SGCUWU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
144968,CLOUD NINE CREW PTE. LTD,SGCUN8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
87234,CLOUDSIDE TECHNOLOGIES PTE. LTD.,INCUDT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93195,CLOUDZSPEED PTE. LTD.,SGCPUM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93419,CM FACILITIES PTE. LTD.,SGFPGW,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
65136,CMS (ASIA) PTE. LTD.,SGCMSA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
141804,CMS Asia Limited,SGCA4H,SG AM-Rachel,AFT HK Limited,AspireBA,Scaled
136830,CNC ESTABLISHMENT PTE. LTD.,SGCNEB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120493,CODELOOP PTE. LTD.,SGBTGJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95317,COEUS MANAGEMENT PTE. LTD.,SGCEUM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104696,CONCORDE SECURITY PTE. LTD-Payroll,SGV8ST,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
109364,CONCORDE SECURITY PTE. LTD-Payroll 2,SGCNS8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
102774,CONCORDE SECURITY PTE. LTD.,SGCSMT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
150849,COREE TECH SOLUTION PTE LTD,SGCTPF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84816,CREDOLAB PTE. LTD,SGCRPZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81483,CREX PTE. LTD.,SGJKP7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
89838,CRYPEE SOLUTIONS PTE. LTD.,SGCRSB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88011,D3 LABS PTE. LTD.,SGLPYF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
116956,DAIICHI SANKYO SINGAPORE PTE. LTD.,SGDSZ7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
70159,DAMOSPAY PTE. LTD.,SGDAPR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90416,DAOSURV PTE. LTD.,SGDPHR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
87710,DATA BIRD PTE. LTD.,SGDABM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
70289,DC TELECOM SERVICES PTE. LTD.,SGTSXE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53325,Decode Strategy Labs Pte. Ltd.,SGDS8D,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103567,DEW CAPITAL PTE LTD,SGDCXU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98084,DIGIRATINA TECHNOLOGY SOLUTIONS PTE. LTD.,SGDTMN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71719,DIVERGENT INSIGHTS PTE. LTD.,SGDVNJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124062,DMETRIX PTE. LTD.,SGDMP8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72944,DR DIGITAL PTE. LTD.,SGDGPW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131366,DUFORT PTE. LIMITED,SGDUFP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
147727,ECOGRID ENERGY ASIA PTE LTD,SGECGA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131655,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (VND),SGEDSZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123886,EFFULGENTIA PTE. LTD.,SGEFP2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82921,EFORTUNE CONSULTANCY PTE. LIMITED,SGEFRC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93008,EKEN HOLDINGS PTE. LTD.,SGEKEH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69242,ELECTRIC NAVIGATOR PTE. LTD.,SGGEMX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
111659,ELEVATE FOODS ENTERPRISES PTE. LTD.,SGGBNS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120101,ELEVENYELLOW PTE. LTD.,SGEEPC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84731,ELFINIDI TRADING PTE. LTD.,SGELFT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122958,ELITE AESTHETICS PTE. LTD,SGEA2Z,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
101153,EMBIGGEN GROUP PTE. LTD.,SGEMGX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
138995,EMBR DEV PTE. LTD.,SGEMDF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81329,EMERALD PACIFIC PTE. LTD.,SGEPC3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
57857,ENETIUM PTE. LTD.,SGEPGN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88593,ENLIGHTV PTE. LTD.,SGEPCH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98830,ENSEMBLEDATA PTE. LTD.,SGS6HQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76608,EPITEX INTERNATIONAL PTE LTD,SGEPTN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71869,ERICKSON SINGAPORE PTE. LTD.,SGERCS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100839,ESTEK PTE. LTD.,KRESTP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
130798,ETHERNEXION NETWORKS PTE. LTD.,SGETHN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
68637,EUGENIX PTE LTD,SGEUGP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
92164,EULERKNOWS PTE. LTD.,SGEULP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
73821,EVERYMAD PTE. LTD.,SGEVPA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82584,EVO FORMULA PTE. LTD.,SGFPWV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
118794,EVOLUTIO CONSULTING PTE. LTD.,SGEVLC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117573,EXPEDITION FOR EDUCATION PTE. LTD.,SGEE6Q,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
106332,EXPLORE BLOCKS PTE. LTD,SGNPND,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94432,FARMIO PTE. LTD.,SGCH5K,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124649,FEEDX PTE. LTD.,SGFEPY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
97877,FFE PTE. LTD.,SGFFP5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136713,FFT&L PTE. LTD.,SGFFTP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
118197,FIND APPLE CORE PTE. LTD.,SG4KXX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
119536,FINFRA TECH HOLDINGS PTE.LTD.,SGFNFT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120208,Fintonia Corp Services Pte Ltd,SGFC7B,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
165157,FIRST BUILD AI PTE LTD,SGFBTD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
80758,FLEXOS GLOBAL PTE. LTD.,SGFEXG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93236,FLOURISH TECH PTE. LTD.,SGFLTC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
144297,FLOWITH TECHNOLOGIES PTE. LTD.,SGFLWT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
110620,FLYINGNETS PTE. LTD.,SGFLPU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104192,FRACTIONAL MARKETING PTE. LTD.,SGFRMJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
66508,FREYJA PTE. LTD.,SGFRPT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
92318,FUZE HN PTE. LTD.,SGFUZP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136788,GAINETICS PTE. LTD.,SGGPVD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79171,GAMBURGER PTE. LTD.,SG642M,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
70538,GANGA NADI VALUKA TECHNOLOGY PTE. LTD.,SGGANN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117962,GAUSS LABS PTE. LTD.,SGGAUL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100811,GDTOTES PTE. LTD.,SGGDPT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
73588,GEEZERBUILD PRIVATE LIMITED,SGGPDY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
132869,GENERAL RESOURCE SERVICE PTE. LTD.,SGGER9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
105713,GENIALE HOME PTE. LTD.,SGGEH4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100471,GI VENTURES PTE. LTD.,SG2FUW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
121840,GLOBAL OPTIMAL TECH PTE. LTD.,SGGPZU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
92388,GLOBAL TELECOM PTE. LTD.,SGGLTA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
135105,GLOCAL REACH PTE. LTD.,SGGLCR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88564,GLORY MINERALS AND ALLOYS PTE. LTD.,SGGLRM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126450,GO MOBIT LIMITED,SGMLDH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126888,GODSOURCE PTE. LTD.,SGGDP5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
89131,GOING CAPITAL PTE. LTD.,SGALGT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
97244,GOODLARK PTE. LTD.,SGGDLP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76995,GOTRADE TECHNOLOGIES PTE LTD IDR,SGGTTX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124036,GOTRADE TECHNOLOGIES PTE. LTD. (SGD) - Payroll,SGGTTF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123868,GOUPSCALE HOLDINGS PTE. LTD.,SGGUHR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53944,GPTW PTE. LTD.,SGGPTP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95309,GRAVITY DIGITAL PTE. LTD.,SGGRDS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82085,GREEN FUTURE NETWORK PTE. LTD.,SGGRF3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
83838,GROWMORE CONSULTANCY PTE. LTD.,SGGRCL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86973,HAI HU HOLDING PTE. LTD.,CNHLDP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
121567,HAWK AI APAC PTE. LTD.,SGHAA3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122923,HE CHUANG TECHNOLOGY (SINGAPORE) PTE. LTD.,SGCTQP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
107071,HEPHA LABS PTE. LTD.,SGHLGW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
134920,HEZONG (SG) PTE. LTD.,SGS3JQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100807,HIGHFLUOR CONSULTING PTE. LTD.,SGHGHC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
61280,HIMALAYAN KNITS PTE. LTD.,SGSHRB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
422,HIPVAN PTE. LTD.,SGHPVP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
149522,HIVE LOGIC PTE. LTD.,SGHVLD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95970,HUARUI INVESTMENT PTE. LTD.,SGHN9S,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122327,HYBRIDAI PTE. LTD.,SGHYBP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
107859,HYDROLEAP PTE. LTD.,SGHYP6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131772,HYPE TECHNOLOGY PTE. LTD.,SGHT57,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
146703,IASSIST INNOVATIONS LABS PTE. LTD.,SGA2BF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100361,IDEA STATICA ASIA AND PACIFIC PTE. LTD.,SGE68D,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77862,IMAGINARY ONES PTE. LTD.,SGMAN2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
119794,IMPACT INVESTMENT EXCHANGE PTE. LTD.,SGMPN2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77020,INFOBRIDGE PTE. LTD.,SGNFBP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
151118,INICIO ENTERPRISES PTE LTD,SGEPNP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94088,INIVOS TECHNOLOGY PTE. LTD.,SGNVST,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77430,INNERZEN PTE. LTD.,SGYUCH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124841,INNOVASPHERE PTE. LTD.,SGX5DJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
118016,INNOVIRTUAL PTE. LTD.,SGNNPT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79827,INTELLA PTE. LTD.,SGNPCJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
74337,INTRADE SG PROCUREMENT & CONSULTANCY LLP,SGNPXV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86394,IP WAVE PTE. LTD.,SGWPRS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93911,IQM SINGAPORE PTE. LTD.,SGCQ95,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90106,ISSARA PLATFORMS PTE. LTD.,SGSSPW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
129202,ISTIO CAPITAL PTE. LTD.,SGRJZK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90204,JAMBO TECHNOLOGY PRIVATE LIMITED,SGJTBY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
144463,JAPTEL PTE. LTD.,SGJP3U,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124048,JIA MU PTE. LTD.,SGPLH6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120412,JIN RI PTE. LTD.,SGPL4T,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86589,JLAB PRIVATE LIMITED,SGJLAP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128915,JOHYUN GALLERY PTE. LTD.,SGJHYG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122856,JOSYS INTERNATIONAL PTE. LTD.,SGJSYN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
101337,JOYJOIN MANAGEMENT PTE. LTD.,SGJYJM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82627,JPV CONSULTANTS PTE. LTD.,SGJPVC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
92771,KAISER CONSULTANT PTE. LTD.,SGKSPK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
102013,KAITO PTE. LTD.,SGKAPJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115849,KAPEED CONSULTING PTE. LTD,SGKCJR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
111310,KC CONNEKT MEDIA PTE. LTD.,SGCNMZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120814,KENBAK PTE. LTD.,SGKPWB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
112860,KILN DIGITAL PTE. LTD.,SGTP7H,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
130532,KINDRED AI PTE. LTD.,SGKPMH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
91736,KINETIC AGENCY SINGAPORE PTE. LTD.,SGKNNQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79729,KNIGHTSBRIDGE INTERMEDIARY PTE. LTD.,SGKNNZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53641,KNOW YOUR CUSTOMER (SINGAPORE) PTE. LIMITED,SGKNYJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123391,KONNET INTERNATIONAL COMPANY LIMITED,SGKNUW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
147772,KURU LABS PTE. LTD.,SGKULR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136667,KYOSOTECH PTE. LTD.,SGKYSP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
130604,L.II.N CLOTHING FASHION JOINT STOCK COMPANY,SGCLFT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
173842,LAB FM PTE LTD,SGLPMA,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
144092,LAYER TECHNOLOGY PTE. LTD.,SGLATR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
